,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-F-Actin,StdDev-F-Actin,Mode-F-Actin,Min-F-Actin,Max-F-Actin,XM-F-Actin,YM-F-Actin,IntDen-F-Actin,Median-F-Actin,RawIntDen-F-Actin
235,35.417,106.978,68.317,25.847,102.654,64.475,8.849,7.332,10.064,4.481,147.387,0.666,10.17,408.0,259.0,145.125,5.304,2.246,0.445,0.894,79.41,40.651,94.0,9.0,175.0,106.816,68.29,2810.875,89.0,43993.0,19.984,17.387,9.0,2.0,102.0,106.748,68.146,707.367,13.0,11071.0
236,29.088,8.478,69.519,26.082,4.551,65.739,8.344,7.585,10.255,3.612,144.871,0.537,11.276,18.0,260.0,137.726,3.921,2.839,0.352,0.87,79.048,42.169,87.0,7.0,192.0,8.378,69.667,2298.065,87.0,35967.0,16.727,17.354,6.0,1.0,130.0,8.685,69.462,486.295,10.0,7611.0
237,32.796,48.037,67.992,26.934,42.73,65.992,11.378,3.793,11.946,3.495,173.641,0.568,11.655,169.0,262.0,167.471,3.669,3.418,0.293,0.935,96.912,52.507,15.0,8.0,206.0,47.451,67.95,3176.539,107.0,49716.0,14.558,13.749,9.0,1.0,95.0,47.688,67.775,477.158,11.0,7468.0
238,7.671,72.264,67.692,11.013,70.543,66.245,3.287,3.034,3.229,3.025,179.762,0.795,3.859,279.0,270.0,31.608,3.034,1.067,0.937,0.882,21.433,6.743,14.0,8.0,38.0,72.299,67.495,164.335,21.0,2572.0,34.208,16.762,29.0,9.0,79.0,72.265,67.669,262.284,29.0,4105.0
239,27.745,78.472,69.293,23.64,74.335,66.245,8.344,6.068,9.596,3.681,146.732,0.624,9.964,295.0,263.0,144.293,4.367,2.607,0.384,0.871,52.256,28.025,22.0,11.0,132.0,78.415,69.288,1449.045,46.0,22679.0,20.629,14.329,14.0,3.0,81.0,78.024,68.911,572.04,16.0,8953.0
240,10.229,21.199,68.302,11.999,19.469,66.497,3.793,3.54,4.297,3.031,145.385,0.893,4.703,77.0,263.0,143.746,3.166,1.418,0.705,0.936,33.025,9.281,35.0,12.0,53.0,21.161,68.373,337.614,34.0,5284.0,17.381,7.903,13.0,5.0,59.0,21.057,68.26,177.688,16.0,2781.0
241,39.828,33.97,70.537,24.984,29.582,66.75,8.344,7.332,8.698,5.83,144.032,0.802,9.204,126.0,264.0,127.185,6.049,1.492,0.67,0.916,86.586,39.034,90.0,10.0,176.0,33.625,70.542,3446.618,94.0,53943.0,15.679,18.132,6.0,1.0,141.0,34.338,70.142,624.114,10.0,9768.0
242,37.654,86.344,69.855,26.255,81.668,66.75,8.849,6.574,8.947,5.359,154.294,0.686,10.452,323.0,268.0,147.848,6.075,1.67,0.599,0.89,79.912,42.724,91.0,8.0,198.0,85.988,70.041,3007.348,86.0,47068.0,16.951,15.451,7.0,1.0,106.0,86.631,69.57,637.915,11.0,9984.0
243,2.046,3.319,68.805,5.031,2.528,68.014,1.517,1.517,1.822,1.43,45.001,1.0,2.145,10.0,275.0,45.0,1.517,1.274,0.785,0.955,15.969,2.89,16.0,10.0,23.0,3.3,68.791,32.65,16.0,511.0,16.875,6.642,13.0,7.0,36.0,3.287,68.816,34.503,15.0,540.0
244,24.677,64.171,70.27,23.579,59.165,68.014,9.102,5.057,9.866,3.185,161.582,0.558,9.628,234.0,272.0,156.801,3.672,3.098,0.323,0.84,62.873,34.683,13.0,8.0,136.0,63.459,70.012,1550.636,75.0,24269.0,23.293,18.664,9.0,2.0,94.0,65.084,70.331,574.468,16.0,8991.0
245,57.28,104.853,73.29,34.27,98.608,68.52,11.378,9.608,13.315,5.477,149.166,0.613,13.756,391.0,277.0,143.973,5.798,2.431,0.411,0.885,88.34,44.361,106.0,8.0,202.0,104.775,73.318,5057.378,98.0,79153.0,20.615,18.331,10.0,1.0,103.0,104.698,73.19,1180.18,13.0,18471.0
246,37.718,17.672,71.781,27.563,12.642,69.026,10.367,5.31,10.83,4.434,164.234,0.624,11.534,50.0,274.0,153.997,4.742,2.442,0.409,0.897,93.681,36.901,83.0,13.0,190.0,17.414,71.77,3531.532,97.0,55272.0,12.097,15.33,6.0,0.0,129.0,17.727,71.818,456.009,8.0,7137.0
247,36.376,56.465,72.48,23.875,52.844,69.026,6.827,7.332,7.672,6.037,126.12,0.802,8.762,210.0,277.0,133.831,6.716,1.271,0.787,0.919,99.121,44.755,99.0,9.0,207.0,56.304,72.703,3603.604,101.0,56400.0,12.598,17.218,5.0,0.0,146.0,56.553,71.812,457.99,8.0,7168.0
248,1.406,69.991,69.497,4.316,69.279,69.026,1.517,1.011,1.679,1.067,10.074,0.949,1.823,274.0,277.0,33.69,1.011,1.573,0.636,0.957,18.0,3.638,16.0,11.0,27.0,69.964,69.508,25.302,18.0,396.0,46.227,18.938,33.0,16.0,86.0,69.816,69.477,64.98,45.0,1017.0
249,17.517,126.052,71.025,17.142,122.881,69.279,5.815,3.793,6.228,3.581,170.841,0.749,6.68,486.0,276.0,150.524,3.691,1.739,0.575,0.924,83.102,38.947,90.0,12.0,178.0,126.543,71.059,1454.859,85.0,22770.0,24.376,14.204,15.0,5.0,73.0,125.802,70.739,426.746,20.0,6679.0
250,32.156,27.138,72.465,24.59,22.756,69.531,9.102,5.563,9.61,4.26,156.422,0.668,10.177,90.0,279.0,153.435,4.766,2.256,0.443,0.893,99.493,41.44,100.0,12.0,192.0,26.812,72.422,3197.56,105.0,50045.0,15.348,15.474,10.0,1.0,132.0,27.051,72.263,493.259,10.0,7720.0
251,45.39,47.525,72.487,31.373,40.96,69.531,12.136,6.068,12.385,4.666,164.188,0.579,13.053,162.0,277.0,158.405,5.385,2.654,0.377,0.874,112.279,45.487,121.0,9.0,222.0,47.866,72.621,5093.478,116.0,79718.0,11.521,10.812,5.0,0.0,103.0,46.713,72.12,522.65,9.0,8180.0
252,22.823,119.781,72.115,18.695,116.56,69.531,6.068,5.057,6.088,4.773,178.767,0.821,6.461,461.0,281.0,149.421,5.057,1.275,0.784,0.914,62.58,30.558,26.0,11.0,135.0,119.748,72.124,1427.449,66.0,22341.0,28.58,17.623,14.0,4.0,97.0,119.612,72.226,651.907,22.0,10203.0
