,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-F-Actin,StdDev-F-Actin,Mode-F-Actin,Min-F-Actin,Max-F-Actin,XM-F-Actin,YM-F-Actin,IntDen-F-Actin,Median-F-Actin,RawIntDen-F-Actin
48,58.367,88.467,16.615,33.457,82.679,13.148,12.895,6.321,12.473,5.958,175.739,0.655,13.094,327.0,61.0,169.992,6.321,2.093,0.478,0.908,76.398,47.711,10.0,6.0,220.0,87.989,16.676,4456.649,85.0,69751.0,31.749,30.095,15.0,4.0,228.0,88.094,16.688,1852.087,20.0,28987.0
49,8.119,127.698,14.55,11.728,125.409,13.148,3.793,3.034,3.779,2.735,168.956,0.742,4.298,496.0,56.0,151.928,3.034,1.382,0.724,0.914,6.457,1.88,5.0,3.0,11.0,127.617,14.586,52.393,6.0,820.0,63.929,44.126,35.0,20.0,218.0,127.686,14.225,518.753,45.0,8119.0
50,1.087,81.527,14.434,3.514,80.909,13.906,1.264,1.011,1.439,0.961,155.098,1.0,1.619,320.0,55.0,141.34,1.011,1.497,0.668,0.919,9.0,2.121,9.0,4.0,12.0,81.521,14.432,9.776,9.0,153.0,54.412,12.909,49.0,33.0,80.0,81.481,14.412,59.102,56.0,925.0
51,41.873,8.075,17.86,27.328,3.54,14.159,9.102,7.08,9.969,5.348,26.73,0.705,10.239,15.0,81.0,32.905,6.045,1.864,0.536,0.882,126.182,100.245,255.0,4.0,255.0,8.284,17.429,5280.75,121.0,82649.0,29.632,21.659,11.0,5.0,159.0,8.374,17.688,1240.113,23.0,19409.0
52,51.782,46.472,18.21,27.808,41.972,14.159,8.849,8.091,9.621,6.853,40.986,0.841,9.89,166.0,80.0,32.471,7.33,1.404,0.712,0.927,111.136,95.716,255.0,4.0,255.0,46.274,17.945,5751.711,75.0,90020.0,40.223,38.375,14.0,6.0,255.0,46.462,18.202,2081.721,29.0,32581.0
53,55.874,77.766,18.766,29.657,72.566,14.159,10.114,8.344,10.069,7.065,25.637,0.798,10.267,291.0,87.0,37.999,7.433,1.425,0.702,0.931,99.804,64.63,11.0,4.0,251.0,77.398,18.634,5573.383,109.0,87229.0,35.118,34.851,14.0,2.0,243.0,77.54,18.987,1961.089,22.0,30693.0
54,59.71,103.83,18.446,31.879,97.85,14.918,11.631,6.827,11.76,6.465,10.593,0.738,12.314,387.0,79.0,19.179,6.579,1.819,0.55,0.936,94.38,55.15,7.0,4.0,251.0,104.321,18.422,5632.293,95.0,88151.0,34.414,26.113,15.0,6.0,175.0,103.363,18.821,2053.735,26.0,32143.0
55,33.051,123.958,17.874,24.294,119.847,14.918,8.849,5.815,8.456,4.977,7.952,0.704,9.276,474.0,79.0,17.447,5.622,1.699,0.589,0.891,91.141,50.411,12.0,5.0,249.0,124.182,18.344,3010.671,97.0,47120.0,36.085,33.639,14.0,6.0,202.0,123.472,17.367,1192.001,22.0,18656.0
56,6.585,1.619,17.369,9.348,0.506,15.676,2.276,3.287,3.473,2.414,103.856,0.947,3.733,3.0,62.0,118.301,2.276,1.439,0.695,0.954,11.631,2.477,12.0,5.0,20.0,1.618,17.319,76.545,12.0,1198.0,35.175,20.08,19.0,10.0,155.0,1.57,17.16,231.487,31.0,3623.0
57,23.782,23.877,18.763,22.0,19.974,15.676,7.585,5.563,8.883,3.409,26.888,0.617,9.053,79.0,84.0,35.91,3.897,2.606,0.384,0.858,39.86,35.298,8.0,4.0,160.0,24.389,18.257,947.416,24.0,14828.0,46.782,26.704,19.0,11.0,159.0,23.837,19.019,1111.942,42.0,17403.0
